model,scenario,region,variable,unit,year,value,datasrc
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2075,21.49,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2080,19.5,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2085,19.42,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2090,20.85,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2095,22.71,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,2100,17.02,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2010,999.915,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2015,1075.194,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2020,1065.771,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2025,1174.626,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2030,1338.592,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2035,1470.903,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2040,1597.793,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2045,1648.556,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2050,1708.294,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2055,1765.757,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2060,1785.149,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2065,1867.757,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2070,1912.358,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2075,1952.431,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2080,1980.742,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2085,1997.211,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2090,2002.209,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2095,2001.123,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity,GW,2100,2003.803,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2010,17.67,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2015,19.543,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2020,6.07,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2025,5.214,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2030,6.417,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2035,7.354,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2040,8.953,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2045,11.37,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2050,15.975,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2055,21.355,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2060,27.232,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2065,36.423,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2070,41.101,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2075,49.047,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2080,54.069,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2085,59.159,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2090,63.714,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2095,68.663,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass,GW,2100,70.734,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2010,17.67,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2015,19.543,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2020,6.07,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,5.214,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,6.417,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,7.354,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2040,8.953,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2045,11.37,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2050,15.975,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2055,21.355,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2060,27.232,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2065,36.423,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2070,41.101,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2075,49.047,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2080,54.069,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2085,59.159,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2090,63.714,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2095,68.663,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2100,70.734,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2010,395.887,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2015,291.866,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2020,155.082,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2025,129.349,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2030,83.885,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2035,78.538,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2040,75.038,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2045,73.039,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2050,72.708,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2055,36.272,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2060,18.052,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2065,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2070,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2075,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2080,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2085,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2090,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2095,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal,GW,2100,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2010,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2015,0.001,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2020,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2040,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2045,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2050,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2055,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2060,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2065,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2070,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2075,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2080,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2085,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2090,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2095,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/ CCS,GW,2100,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2010,395.887,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2015,291.865,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2020,155.082,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,129.349,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,83.885,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,78.538,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2040,75.038,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2045,73.039,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2050,72.708,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2055,36.272,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2060,18.052,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2065,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2070,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2075,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2080,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2085,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2090,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2095,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Coal|w/o CCS,GW,2100,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2010,300.366,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2015,411.856,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2020,420.865,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2025,407.329,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2030,399.204,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2035,375.956,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2040,348.019,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2045,323.563,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2050,313.171,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2055,316.344,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2060,303.305,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2065,288.299,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2070,296.382,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2075,304.754,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2080,316.263,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2085,330.772,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2090,349.68,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2095,368.449,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas,GW,2100,381.743,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2010,169.214,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2015,269.447,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2020,276.906,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2025,273.804,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2030,269.179,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2035,253.949,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2040,236.527,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2045,223.412,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2050,223.808,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2055,232.42,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2060,229.601,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2065,231.01,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2070,244.672,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2075,260.179,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2080,276.617,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2085,294.459,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2090,315.944,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2095,338.012,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC,GW,2100,354.279,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2010,169.214,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2015,269.447,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2020,276.906,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2025,273.804,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2030,269.179,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2035,253.949,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2040,236.527,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2045,223.412,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2050,223.808,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2055,232.42,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2060,229.601,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2065,231.01,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2070,244.672,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2075,260.179,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2080,276.617,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2085,294.459,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2090,315.944,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2095,338.012,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,2100,354.279,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2010,131.152,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2015,142.409,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2020,143.958,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2025,133.525,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2030,130.025,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2035,122.007,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2040,111.492,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2045,100.15,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2050,89.363,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2055,83.924,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2060,73.704,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2065,57.289,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2070,51.709,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2075,44.575,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2080,39.646,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2085,36.313,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2090,33.735,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2095,30.437,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST,GW,2100,27.463,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2010,131.152,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2015,142.409,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2020,143.958,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2025,133.525,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2030,130.025,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2035,122.007,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2040,111.492,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2045,100.15,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2050,89.363,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2055,83.924,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2060,73.704,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2065,57.289,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2070,51.709,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2075,44.575,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2080,39.646,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2085,36.313,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2090,33.735,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2095,30.437,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|ST|w/o CCS,GW,2100,27.463,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2010,300.366,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2015,411.856,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2020,420.865,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,407.329,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,399.204,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,375.956,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2040,348.019,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2045,323.563,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2050,313.171,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2055,316.344,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2060,303.305,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2065,288.299,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2070,296.382,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2075,304.754,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2080,316.263,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Capacity|Electricity|Gas|w/o CCS,GW,2085,330.772,emf37_usacanmex.csv
