region,year,value,variable,unit,scenario,model
United States,2023,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,96.9468,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,95.8248,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,94.7068,Capacity|Electricity|Nuclear,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.32,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.665,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.665,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,1.385,Capacity|Electricity|Nuclear|SMR,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,23.0338,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,23.0318,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,23.0318,Capacity|Electricity|Storage Capacity|PSH,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,87.8203,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,97.3724,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,106.4581,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,118.1985,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,129.5212,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,146.1708,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,159.039,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,178.5862,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,210.9004,Capacity|Electricity|Solar|PV|Utility-Scale,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.054,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.584,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,5.545,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,7.675,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,12.685,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,16.637,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,19.615,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,21.785,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,24.242,Capacity|Electricity|Wind|Offshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,142.3289,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,155.8505,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,164.7971,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,177.3961,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,180.1661,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,187.7039,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,188.935,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,206.8092,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,231.8065,Capacity|Electricity|Wind|Onshore,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,-0.004951062,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,-0.004622951,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,-0.004549334,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,-0.004590518,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,-0.004496058,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,-0.005017579,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,-0.006096794,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,-0.010012363,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,-0.020985592,Secondary Energy|Electricity|Storage|Battery,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.08082495,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.071195447,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.068759622,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.065637702,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.064846764,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.062776685,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.061041031,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.060998987,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.060705439,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,3.499536949,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,3.054712147,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,2.712625283,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,2.630398741,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,2.584564182,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,2.421842692,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,2.23363903,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,2.126483262,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,1.887497892,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.01310701,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.135194526,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.155916965,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.149736168,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.174427924,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.194102539,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.213818252,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.252440075,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.296615948,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.321973859,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,4.380182615,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,4.621900374,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,4.830158048,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,4.678438496,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,4.591638454,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,4.48064987,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,4.524261595,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,4.256792298,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,3.863980476,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.24747971,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.247845524,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.235248815,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.231643656,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.228757356,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.226290737,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.224749195,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.223352402,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.21959059,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.011797852,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.011798982,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.041803567,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.041803567,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.041803567,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.068733299,Secondary Energy|Electricity|Geothermal,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,1.041872314,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,1.046133634,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,1.046137392,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,1.079255156,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,1.081146622,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,1.081188508,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,1.081890796,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,1.083397579,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,1.084070869,Secondary Energy|Electricity|Hydro,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,2.805557796,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,2.808344063,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,2.808172764,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,2.809397542,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,2.809397542,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,2.809397542,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,2.809397542,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,2.777134615,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,2.744986709,Secondary Energy|Electricity|Nuclear,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.009275551,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.019275754,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.019275754,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.040145742,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,-0.018780412,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,-0.017761342,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,-0.021048883,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,-0.021117157,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,-0.022769456,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,-0.022345758,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,-0.02270394,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,-0.024149567,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,-0.023083279,Secondary Energy|Electricity|Nuclear|SMR,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.636151741,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.800901234,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.900025715,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.983303042,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,1.088041057,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,1.228046144,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,1.339708954,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,1.515088566,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,1.815100474,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,0.000490154,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,0.005792785,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,0.05174856,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,0.095190876,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,0.153310399,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,0.210391855,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,0.259412263,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,0.292839394,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,0.332263955,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,1.671853309,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,1.939128692,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,2.089113858,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,2.270379532,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,2.314513616,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,2.422400692,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,2.430683248,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,2.706744802,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,3.068682005,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2022,14.81010901,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2023,15.12392541,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2024,15.23881059,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2025,15.37113452,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2026,15.4719514,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2027,15.5673883,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2028,15.64977051,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2029,15.75838366,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
United States,2030,15.85913685,Secondary Energy|Electricity,EJ/yr,NoNewPolicy - AdvBRE,ReEDS
