"","scenario","model","variable","unit","year","value"
"1538","Reference","RIO-REPEAT","Final Energy|Oil","quads","2030",32.02
"1539","Reference","RIO-REPEAT","Final Energy|Coal","quads","2030",0.75
"1540","IRA","EPS-EI","Final Energy|Gas","quads","2030",27.1079
"1541","IRA","EPS-EI","Final Energy|Oil","quads","2030",30.030463
"1542","IRA","EPS-EI","Final Energy|Coal","quads","2030",3.00406881
"1543","IRA","GCAM-CGS","Final Energy|Gas","quads","2030",25.9707109004739
"1544","IRA","GCAM-CGS","Final Energy|Oil","quads","2030",28.2274502369668
"1545","IRA","GCAM-CGS","Final Energy|Coal","quads","2030",3.30327962085308
"1546","IRA","Haiku-RFF","Final Energy|Gas","quads","2030",NA
"1547","IRA","Haiku-RFF","Final Energy|Oil","quads","2030",NA
"1548","IRA","Haiku-RFF","Final Energy|Coal","quads","2030",NA
"1549","IRA","IPM-NRDC","Final Energy|Gas","quads","2030",NA
"1550","IRA","IPM-NRDC","Final Energy|Oil","quads","2030",NA
"1551","IRA","IPM-NRDC","Final Energy|Coal","quads","2030",NA
"1552","IRA","MARKAL-NETL","Final Energy|Gas","quads","2030",27.62928
"1553","IRA","MARKAL-NETL","Final Energy|Oil","quads","2030",35.85825
"1554","IRA","MARKAL-NETL","Final Energy|Coal","quads","2030",17.09739
"1555","IRA","NEMS-RHG","Final Energy|Gas","quads","2030",26.415442
"1556","IRA","NEMS-RHG","Final Energy|Oil","quads","2030",34.782028
"1557","IRA","NEMS-RHG","Final Energy|Coal","quads","2030",2.351188
"1558","IRA","ReEDS-NREL","Final Energy|Gas","quads","2030",NA
"1559","IRA","ReEDS-NREL","Final Energy|Oil","quads","2030",NA
"1560","IRA","ReEDS-NREL","Final Energy|Coal","quads","2030",NA
"1561","IRA","REGEN-EPRI","Final Energy|Gas","quads","2030",29.68
"1562","IRA","REGEN-EPRI","Final Energy|Oil","quads","2030",27.44
"1563","IRA","REGEN-EPRI","Final Energy|Coal","quads","2030",8.6
"1564","IRA","RIO-REPEAT","Final Energy|Gas","quads","2030",11.21
"1565","IRA","RIO-REPEAT","Final Energy|Oil","quads","2030",31.9
"1566","IRA","RIO-REPEAT","Final Energy|Coal","quads","2030",0.75
"1567","Reference","EPS-EI","Final Energy|Gas","quads","2035",34.7359
"1568","Reference","EPS-EI","Final Energy|Oil","quads","2035",28.234024
"1569","Reference","EPS-EI","Final Energy|Coal","quads","2035",5.691516
"1570","Reference","GCAM-CGS","Final Energy|Gas","quads","2035",27.1805687203791
"1571","Reference","GCAM-CGS","Final Energy|Oil","quads","2035",28.8819810426539
"1572","Reference","GCAM-CGS","Final Energy|Coal","quads","2035",7.67855924170616
"1573","Reference","Haiku-RFF","Final Energy|Gas","quads","2035",NA
"1574","Reference","Haiku-RFF","Final Energy|Oil","quads","2035",NA
"1575","Reference","Haiku-RFF","Final Energy|Coal","quads","2035",NA
"1576","Reference","IPM-NRDC","Final Energy|Gas","quads","2035",NA
"1577","Reference","IPM-NRDC","Final Energy|Oil","quads","2035",NA
"1578","Reference","IPM-NRDC","Final Energy|Coal","quads","2035",NA
"1579","Reference","MARKAL-NETL","Final Energy|Gas","quads","2035",28.47249
"1580","Reference","MARKAL-NETL","Final Energy|Oil","quads","2035",35.47944
"1581","Reference","MARKAL-NETL","Final Energy|Coal","quads","2035",12.96378
"1582","Reference","NEMS-RHG","Final Energy|Gas","quads","2035",29.13835
"1583","Reference","NEMS-RHG","Final Energy|Oil","quads","2035",33.686859
"1584","Reference","NEMS-RHG","Final Energy|Coal","quads","2035",5.392011
"1585","Reference","ReEDS-NREL","Final Energy|Gas","quads","2035",NA
"1586","Reference","ReEDS-NREL","Final Energy|Oil","quads","2035",NA
"1587","Reference","ReEDS-NREL","Final Energy|Coal","quads","2035",NA
"1588","Reference","REGEN-EPRI","Final Energy|Gas","quads","2035",30.54
"1589","Reference","REGEN-EPRI","Final Energy|Oil","quads","2035",24.82
"1590","Reference","REGEN-EPRI","Final Energy|Coal","quads","2035",7.22
"1591","Reference","RIO-REPEAT","Final Energy|Gas","quads","2035",11.71
"1592","Reference","RIO-REPEAT","Final Energy|Oil","quads","2035",29.14
"1593","Reference","RIO-REPEAT","Final Energy|Coal","quads","2035",0.76
"1594","IRA","EPS-EI","Final Energy|Gas","quads","2035",25.4354
"1595","IRA","EPS-EI","Final Energy|Oil","quads","2035",27.771552
"1596","IRA","EPS-EI","Final Energy|Coal","quads","2035",1.18407137
"1597","IRA","GCAM-CGS","Final Energy|Gas","quads","2035",25.7437914691943
"1598","IRA","GCAM-CGS","Final Energy|Oil","quads","2035",27.7364170616114
"1599","IRA","GCAM-CGS","Final Energy|Coal","quads","2035",1.39549763033175
"1600","IRA","Haiku-RFF","Final Energy|Gas","quads","2035",NA
"1601","IRA","Haiku-RFF","Final Energy|Oil","quads","2035",NA
"1602","IRA","Haiku-RFF","Final Energy|Coal","quads","2035",NA
"1603","IRA","IPM-NRDC","Final Energy|Gas","quads","2035",NA
"1604","IRA","IPM-NRDC","Final Energy|Oil","quads","2035",NA
"1605","IRA","IPM-NRDC","Final Energy|Coal","quads","2035",NA
"1606","IRA","MARKAL-NETL","Final Energy|Gas","quads","2035",24.28578
"1607","IRA","MARKAL-NETL","Final Energy|Oil","quads","2035",35.41131
"1608","IRA","MARKAL-NETL","Final Energy|Coal","quads","2035",19.1826
"1609","IRA","NEMS-RHG","Final Energy|Gas","quads","2035",27.023724
"1610","IRA","NEMS-RHG","Final Energy|Oil","quads","2035",32.928078
"1611","IRA","NEMS-RHG","Final Energy|Coal","quads","2035",2.975357
"1612","IRA","ReEDS-NREL","Final Energy|Gas","quads","2035",NA
"1613","IRA","ReEDS-NREL","Final Energy|Oil","quads","2035",NA
"1614","IRA","ReEDS-NREL","Final Energy|Coal","quads","2035",NA
"1615","IRA","REGEN-EPRI","Final Energy|Gas","quads","2035",25.84
"1616","IRA","REGEN-EPRI","Final Energy|Oil","quads","2035",24.02
"1617","IRA","REGEN-EPRI","Final Energy|Coal","quads","2035",5.2
"1618","IRA","RIO-REPEAT","Final Energy|Gas","quads","2035",10.73
"1619","IRA","RIO-REPEAT","Final Energy|Oil","quads","2035",28.92
"1620","IRA","RIO-REPEAT","Final Energy|Coal","quads","2035",0.76
"1621","Reference","EPS-EI","Final Energy|Gas","quads","2040",35.3432
"1622","Reference","EPS-EI","Final Energy|Oil","quads","2040",26.866662
"1623","Reference","EPS-EI","Final Energy|Coal","quads","2040",5.599193
"1624","Reference","GCAM-CGS","Final Energy|Gas","quads","2040",NA
"1625","Reference","GCAM-CGS","Final Energy|Oil","quads","2040",NA
"1626","Reference","GCAM-CGS","Final Energy|Coal","quads","2040",NA
"1627","Reference","Haiku-RFF","Final Energy|Gas","quads","2040",NA
"1628","Reference","Haiku-RFF","Final Energy|Oil","quads","2040",NA
"1629","Reference","Haiku-RFF","Final Energy|Coal","quads","2040",NA
"1630","Reference","IPM-NRDC","Final Energy|Gas","quads","2040",NA
"1631","Reference","IPM-NRDC","Final Energy|Oil","quads","2040",NA
"1632","Reference","IPM-NRDC","Final Energy|Coal","quads","2040",NA
"1633","Reference","MARKAL-NETL","Final Energy|Gas","quads","2040",28.63629
"1634","Reference","MARKAL-NETL","Final Energy|Oil","quads","2040",35.03907
"1635","Reference","MARKAL-NETL","Final Energy|Coal","quads","2040",12.46329
"1636","Reference","NEMS-RHG","Final Energy|Gas","quads","2040",NA
"1637","Reference","NEMS-RHG","Final Energy|Oil","quads","2040",NA
"1638","Reference","NEMS-RHG","Final Energy|Coal","quads","2040",NA
"1639","Reference","ReEDS-NREL","Final Energy|Gas","quads","2040",NA
"1640","Reference","ReEDS-NREL","Final Energy|Oil","quads","2040",NA
"1641","Reference","ReEDS-NREL","Final Energy|Coal","quads","2040",NA
"1642","Reference","REGEN-EPRI","Final Energy|Gas","quads","2040",NA
"1643","Reference","REGEN-EPRI","Final Energy|Oil","quads","2040",NA
"1644","Reference","REGEN-EPRI","Final Energy|Coal","quads","2040",NA
"1645","Reference","RIO-REPEAT","Final Energy|Gas","quads","2040",11.8
"1646","Reference","RIO-REPEAT","Final Energy|Oil","quads","2040",26.34
"1647","Reference","RIO-REPEAT","Final Energy|Coal","quads","2040",0.77
"1648","IRA","EPS-EI","Final Energy|Gas","quads","2040",24.3343
"1649","IRA","EPS-EI","Final Energy|Oil","quads","2040",26.504823
"1650","IRA","EPS-EI","Final Energy|Coal","quads","2040",0.9795380815
"1651","IRA","GCAM-CGS","Final Energy|Gas","quads","2040",NA
"1652","IRA","GCAM-CGS","Final Energy|Oil","quads","2040",NA
"1653","IRA","GCAM-CGS","Final Energy|Coal","quads","2040",NA
"1654","IRA","Haiku-RFF","Final Energy|Gas","quads","2040",NA
"1655","IRA","Haiku-RFF","Final Energy|Oil","quads","2040",NA
"1656","IRA","Haiku-RFF","Final Energy|Coal","quads","2040",NA
"1657","IRA","IPM-NRDC","Final Energy|Gas","quads","2040",NA
"1658","IRA","IPM-NRDC","Final Energy|Oil","quads","2040",NA
"1659","IRA","IPM-NRDC","Final Energy|Coal","quads","2040",NA
"1660","IRA","MARKAL-NETL","Final Energy|Gas","quads","2040",22.5135
"1661","IRA","MARKAL-NETL","Final Energy|Oil","quads","2040",34.97256
"1662","IRA","MARKAL-NETL","Final Energy|Coal","quads","2040",22.35105
"1663","IRA","NEMS-RHG","Final Energy|Gas","quads","2040",NA
"1664","IRA","NEMS-RHG","Final Energy|Oil","quads","2040",NA
"1665","IRA","NEMS-RHG","Final Energy|Coal","quads","2040",NA
"1666","IRA","ReEDS-NREL","Final Energy|Gas","quads","2040",NA
"1667","IRA","ReEDS-NREL","Final Energy|Oil","quads","2040",NA
"1668","IRA","ReEDS-NREL","Final Energy|Coal","quads","2040",NA
"1669","IRA","REGEN-EPRI","Final Energy|Gas","quads","2040",NA
"1670","IRA","REGEN-EPRI","Final Energy|Oil","quads","2040",NA
"1671","IRA","REGEN-EPRI","Final Energy|Coal","quads","2040",NA
"1672","IRA","RIO-REPEAT","Final Energy|Gas","quads","2040",10.5
"1673","IRA","RIO-REPEAT","Final Energy|Oil","quads","2040",26.07
"1674","IRA","RIO-REPEAT","Final Energy|Coal","quads","2040",0.77
"1675","Reference","EPS-EI","Final Energy|Gas","quads","2045",36.018
"1676","Reference","EPS-EI","Final Energy|Oil","quads","2045",26.164177
"1677","Reference","EPS-EI","Final Energy|Coal","quads","2045",5.473935
"1678","Reference","GCAM-CGS","Final Energy|Gas","quads","2045",NA
"1679","Reference","GCAM-CGS","Final Energy|Oil","quads","2045",NA
"1680","Reference","GCAM-CGS","Final Energy|Coal","quads","2045",NA
"1681","Reference","Haiku-RFF","Final Energy|Gas","quads","2045",NA
"1682","Reference","Haiku-RFF","Final Energy|Oil","quads","2045",NA
"1683","Reference","Haiku-RFF","Final Energy|Coal","quads","2045",NA
"1684","Reference","IPM-NRDC","Final Energy|Gas","quads","2045",NA
"1685","Reference","IPM-NRDC","Final Energy|Oil","quads","2045",NA
"1686","Reference","IPM-NRDC","Final Energy|Coal","quads","2045",NA
"1687","Reference","MARKAL-NETL","Final Energy|Gas","quads","2045",28.97091
"1688","Reference","MARKAL-NETL","Final Energy|Oil","quads","2045",34.60779
"1689","Reference","MARKAL-NETL","Final Energy|Coal","quads","2045",12.13794
"1690","Reference","NEMS-RHG","Final Energy|Gas","quads","2045",NA
"1691","Reference","NEMS-RHG","Final Energy|Oil","quads","2045",NA
"1692","Reference","NEMS-RHG","Final Energy|Coal","quads","2045",NA
"1693","Reference","ReEDS-NREL","Final Energy|Gas","quads","2045",NA
"1694","Reference","ReEDS-NREL","Final Energy|Oil","quads","2045",NA
"1695","Reference","ReEDS-NREL","Final Energy|Coal","quads","2045",NA
"1696","Reference","REGEN-EPRI","Final Energy|Gas","quads","2045",NA
"1697","Reference","REGEN-EPRI","Final Energy|Oil","quads","2045",NA
"1698","Reference","REGEN-EPRI","Final Energy|Coal","quads","2045",NA
"1699","Reference","RIO-REPEAT","Final Energy|Gas","quads","2045",11.99
"1700","Reference","RIO-REPEAT","Final Energy|Oil","quads","2045",24.24
"1701","Reference","RIO-REPEAT","Final Energy|Coal","quads","2045",0.78
"1702","IRA","EPS-EI","Final Energy|Gas","quads","2045",25.6518
"1703","IRA","EPS-EI","Final Energy|Oil","quads","2045",26.298224
"1704","IRA","EPS-EI","Final Energy|Coal","quads","2045",0.97756265
"1705","IRA","GCAM-CGS","Final Energy|Gas","quads","2045",NA
"1706","IRA","GCAM-CGS","Final Energy|Oil","quads","2045",NA
"1707","IRA","GCAM-CGS","Final Energy|Coal","quads","2045",NA
"1708","IRA","Haiku-RFF","Final Energy|Gas","quads","2045",NA
"1709","IRA","Haiku-RFF","Final Energy|Oil","quads","2045",NA
"1710","IRA","Haiku-RFF","Final Energy|Coal","quads","2045",NA
"1711","IRA","IPM-NRDC","Final Energy|Gas","quads","2045",NA
"1712","IRA","IPM-NRDC","Final Energy|Oil","quads","2045",NA
"1713","IRA","IPM-NRDC","Final Energy|Coal","quads","2045",NA
"1714","IRA","MARKAL-NETL","Final Energy|Gas","quads","2045",20.84634
"1715","IRA","MARKAL-NETL","Final Energy|Oil","quads","2045",34.5429
"1716","IRA","MARKAL-NETL","Final Energy|Coal","quads","2045",26.75538
"1717","IRA","NEMS-RHG","Final Energy|Gas","quads","2045",NA
"1718","IRA","NEMS-RHG","Final Energy|Oil","quads","2045",NA
"1719","IRA","NEMS-RHG","Final Energy|Coal","quads","2045",NA
"1720","IRA","ReEDS-NREL","Final Energy|Gas","quads","2045",NA
"1721","IRA","ReEDS-NREL","Final Energy|Oil","quads","2045",NA
"1722","IRA","ReEDS-NREL","Final Energy|Coal","quads","2045",NA
"1723","IRA","REGEN-EPRI","Final Energy|Gas","quads","2045",NA
"1724","IRA","REGEN-EPRI","Final Energy|Oil","quads","2045",NA
"1725","IRA","REGEN-EPRI","Final Energy|Coal","quads","2045",NA
"1726","IRA","RIO-REPEAT","Final Energy|Gas","quads","2045",10.54
"1727","IRA","RIO-REPEAT","Final Energy|Oil","quads","2045",23.95
"1728","IRA","RIO-REPEAT","Final Energy|Coal","quads","2045",0.78
"1729","Reference","EPS-EI","Final Energy|Gas","quads","2050",36.8102
"1730","Reference","EPS-EI","Final Energy|Oil","quads","2050",25.9096
"1731","Reference","EPS-EI","Final Energy|Coal","quads","2050",5.475931
"1732","Reference","GCAM-CGS","Final Energy|Gas","quads","2050",NA
"1733","Reference","GCAM-CGS","Final Energy|Oil","quads","2050",NA
"1734","Reference","GCAM-CGS","Final Energy|Coal","quads","2050",NA
"1735","Reference","Haiku-RFF","Final Energy|Gas","quads","2050",NA
"1736","Reference","Haiku-RFF","Final Energy|Oil","quads","2050",NA
"1737","Reference","Haiku-RFF","Final Energy|Coal","quads","2050",NA
"1738","Reference","IPM-NRDC","Final Energy|Gas","quads","2050",NA
"1739","Reference","IPM-NRDC","Final Energy|Oil","quads","2050",NA
"1740","Reference","IPM-NRDC","Final Energy|Coal","quads","2050",NA
"1741","Reference","MARKAL-NETL","Final Energy|Gas","quads","2050",30.14271
"1742","Reference","MARKAL-NETL","Final Energy|Oil","quads","2050",34.18524
"1743","Reference","MARKAL-NETL","Final Energy|Coal","quads","2050",11.8809
"1744","Reference","NEMS-RHG","Final Energy|Gas","quads","2050",NA
"1745","Reference","NEMS-RHG","Final Energy|Oil","quads","2050",NA
"1746","Reference","NEMS-RHG","Final Energy|Coal","quads","2050",NA
"1747","Reference","ReEDS-NREL","Final Energy|Gas","quads","2050",NA
"1748","Reference","ReEDS-NREL","Final Energy|Oil","quads","2050",NA
"1749","Reference","ReEDS-NREL","Final Energy|Coal","quads","2050",NA
"1750","Reference","REGEN-EPRI","Final Energy|Gas","quads","2050",NA
"1751","Reference","REGEN-EPRI","Final Energy|Oil","quads","2050",NA
"1752","Reference","REGEN-EPRI","Final Energy|Coal","quads","2050",NA
"1753","Reference","RIO-REPEAT","Final Energy|Gas","quads","2050",12.16
"1754","Reference","RIO-REPEAT","Final Energy|Oil","quads","2050",22.95
"1755","Reference","RIO-REPEAT","Final Energy|Coal","quads","2050",0.76
"1756","IRA","EPS-EI","Final Energy|Gas","quads","2050",28.137
"1757","IRA","EPS-EI","Final Energy|Oil","quads","2050",26.315341
"1758","IRA","EPS-EI","Final Energy|Coal","quads","2050",0.95728172
"1759","IRA","GCAM-CGS","Final Energy|Gas","quads","2050",NA
"1760","IRA","GCAM-CGS","Final Energy|Oil","quads","2050",NA
"1761","IRA","GCAM-CGS","Final Energy|Coal","quads","2050",NA
"1762","IRA","Haiku-RFF","Final Energy|Gas","quads","2050",NA
"1763","IRA","Haiku-RFF","Final Energy|Oil","quads","2050",NA
"1764","IRA","Haiku-RFF","Final Energy|Coal","quads","2050",NA
"1765","IRA","IPM-NRDC","Final Energy|Gas","quads","2050",NA
"1766","IRA","IPM-NRDC","Final Energy|Oil","quads","2050",NA
"1767","IRA","IPM-NRDC","Final Energy|Coal","quads","2050",NA
"1768","IRA","MARKAL-NETL","Final Energy|Gas","quads","2050",18.74106
"1769","IRA","MARKAL-NETL","Final Energy|Oil","quads","2050",34.12197
"1770","IRA","MARKAL-NETL","Final Energy|Coal","quads","2050",32.81526
"1771","IRA","NEMS-RHG","Final Energy|Gas","quads","2050",NA
"1772","IRA","NEMS-RHG","Final Energy|Oil","quads","2050",NA
"1773","IRA","NEMS-RHG","Final Energy|Coal","quads","2050",NA
"1774","IRA","ReEDS-NREL","Final Energy|Gas","quads","2050",NA
"1775","IRA","ReEDS-NREL","Final Energy|Oil","quads","2050",NA
"1776","IRA","ReEDS-NREL","Final Energy|Coal","quads","2050",NA
"1777","IRA","REGEN-EPRI","Final Energy|Gas","quads","2050",NA
"1778","IRA","REGEN-EPRI","Final Energy|Oil","quads","2050",NA
"1779","IRA","REGEN-EPRI","Final Energy|Coal","quads","2050",NA
"1780","IRA","RIO-REPEAT","Final Energy|Gas","quads","2050",10.66
"1781","IRA","RIO-REPEAT","Final Energy|Oil","quads","2050",22.66
"1782","IRA","RIO-REPEAT","Final Energy|Coal","quads","2050",0.76
